,rawContent,status,tweet_tokens,tweet_tokens_fdist,tweet_tokens_WSW,tweet_tokens_stemmed
588,gamenya tolong donk sinyal bagus tapi ngeleg bikin kredit skor mulu tolong perbaiki trus juga rammemorinya kecilin kasian buat hp ram kecil temen aku pengen dongload tapi ga bisa gara gara memorinya sedikit terimakasih,4,"['gamenya', 'tolong', 'donk', 'sinyal', 'bagus', 'tapi', 'ngeleg', 'bikin', 'kredit', 'skor', 'mulu', 'tolong', 'perbaiki', 'trus', 'juga', 'rammemorinya', 'kecilin', 'kasian', 'buat', 'hp', 'ram', 'kecil', 'temen', 'aku', 'pengen', 'dongload', 'tapi', 'ga', 'bisa', 'gara', 'gara', 'memorinya', 'sedikit', 'terimakasih']",<FreqDist with 31 samples and 34 outcomes>,"['gamenya', 'tolong', 'donk', 'sinyal', 'bagus', 'ngeleg', 'kredit', 'skor', 'mulu', 'tolong', 'perbaiki', 'trus', 'rammemorinya', 'kecilin', 'kasian', 'hp', 'ram', 'temen', 'pengen', 'dongload', 'gara', 'gara', 'memorinya', 'terimakasih']","['gamenya', 'tolong', 'donk', 'sinyal', 'bagus', 'ngeleg', 'kredit', 'skor', 'mulu', 'tolong', 'baik', 'trus', 'rammemorinya', 'kecilin', 'kasi', 'hp', 'ram', 'temen', 'ken', 'dongload', 'gara', 'gara', 'memori', 'terimakasih']"
589,knp ya padahal saya sudah pakai data ttp aja pingnya saya lagi main rank sama adik saya pakai beatrix kan internet saya ga bisa saya makai data ttp aja pingnya di atas kuota udh full masih ngeleg untuk hari ini saya kasih bintang dulu kalau sudah membaik saya naikan bintangnya aneh saya mau login ttp loading nya lama kaya donlwoad,4,"['knp', 'ya', 'padahal', 'saya', 'sudah', 'pakai', 'data', 'ttp', 'aja', 'pingnya', 'saya', 'lagi', 'main', 'rank', 'sama', 'adik', 'saya', 'pakai', 'beatrix', 'kan', 'internet', 'saya', 'ga', 'bisa', 'saya', 'makai', 'data', 'ttp', 'aja', 'pingnya', 'di', 'atas', 'kuota', 'udh', 'full', 'masih', 'ngeleg', 'untuk', 'hari', 'ini', 'saya', 'kasih', 'bintang', 'dulu', 'kalau', 'sudah', 'membaik', 'saya', 'naikan', 'bintangnya', 'aneh', 'saya', 'mau', 'login', 'ttp', 'loading', 'nya', 'lama', 'kaya', 'donlwoad']",<FreqDist with 46 samples and 60 outcomes>,"['knp', 'pakai', 'data', 'ttp', 'pingnya', 'main', 'rank', 'adik', 'pakai', 'beatrix', 'internet', 'makai', 'data', 'ttp', 'pingnya', 'kuota', 'udh', 'full', 'ngeleg', 'kasih', 'bintang', 'membaik', 'naikan', 'bintangnya', 'aneh', 'login', 'ttp', 'loading', 'kaya', 'donlwoad']","['knp', 'pakai', 'data', 'ttp', 'pingnya', 'main', 'rank', 'adik', 'pakai', 'beatrix', 'internet', 'maka', 'data', 'ttp', 'pingnya', 'kuota', 'udh', 'full', 'ngeleg', 'kasih', 'bintang', 'baik', 'naik', 'bintang', 'aneh', 'login', 'ttp', 'loading', 'kaya', 'donlwoad']"
590,gamenya emg ttp bagus tapi pas nge rank pernah make natalia pas main malah gabisa kayak layar item terus ke log out setiap nyoba ulang mulu pasti kaya gitu kan kukira bakal afk tuh tp anehnya ngga,4,"['gamenya', 'emg', 'ttp', 'bagus', 'tapi', 'pas', 'nge', 'rank', 'pernah', 'make', 'natalia', 'pas', 'main', 'malah', 'gabisa', 'kayak', 'layar', 'item', 'terus', 'ke', 'log', 'out', 'setiap', 'nyoba', 'ulang', 'mulu', 'pasti', 'kaya', 'gitu', 'kan', 'kukira', 'bakal', 'afk', 'tuh', 'tp', 'anehnya', 'ngga']",<FreqDist with 36 samples and 37 outcomes>,"['gamenya', 'emg', 'ttp', 'bagus', 'pas', 'nge', 'rank', 'make', 'natalia', 'pas', 'main', 'gabisa', 'kayak', 'layar', 'item', 'log', 'out', 'nyoba', 'ulang', 'mulu', 'kaya', 'gitu', 'kukira', 'afk', 'tp', 'anehnya', 'ngga']","['gamenya', 'emg', 'ttp', 'bagus', 'pas', 'nge', 'rank', 'make', 'natalia', 'pas', 'main', 'gabisa', 'kayak', 'layar', 'item', 'log', 'out', 'nyoba', 'ulang', 'mulu', 'kaya', 'gitu', 'kira', 'afk', 'tp', 'aneh', 'ngga']"
591,fihak developer mobile legends kenapa yah akhir akhir ini pas udah revamp sering bug dan eror padahal sinyal bagus bagus aja terus udah eror pas login mau maen pun malah susah banget tolong di perbaiki jangan di diemin saya kasih bintang dulu kalo dan bagus lagi nanti di tambah bintang,4,"['fihak', 'developer', 'mobile', 'legends', 'kenapa', 'yah', 'akhir', 'akhir', 'ini', 'pas', 'udah', 'revamp', 'sering', 'bug', 'dan', 'eror', 'padahal', 'sinyal', 'bagus', 'bagus', 'aja', 'terus', 'udah', 'eror', 'pas', 'login', 'mau', 'maen', 'pun', 'malah', 'susah', 'banget', 'tolong', 'di', 'perbaiki', 'jangan', 'di', 'diemin', 'saya', 'kasih', 'bintang', 'dulu', 'kalo', 'dan', 'bagus', 'lagi', 'nanti', 'di', 'tambah', 'bintang']",<FreqDist with 40 samples and 50 outcomes>,"['fihak', 'developer', 'mobile', 'legends', 'pas', 'udah', 'revamp', 'bug', 'eror', 'sinyal', 'bagus', 'bagus', 'udah', 'eror', 'pas', 'login', 'maen', 'susah', 'banget', 'tolong', 'perbaiki', 'diemin', 'kasih', 'bintang', 'bagus', 'bintang']","['fihak', 'developer', 'mobile', 'legends', 'pas', 'udah', 'revamp', 'bug', 'eror', 'sinyal', 'bagus', 'bagus', 'udah', 'eror', 'pas', 'login', 'maen', 'susah', 'banget', 'tolong', 'baik', 'diemin', 'kasih', 'bintang', 'bagus', 'bintang']"
592,aslinya suka banget sma game ini udah maen mulai  tp kenapa selalu lag padahal hape ram gb kecpatan wifi mbps sinyal bagus tp tiap habis update selalu dan selalu ngebug ini yg salah gamenya apa tangan gw yg bikin lag padahal klo maen game lain yg lebih berat aman saja mohon perhatiannya ya montoon klo masih bgtu terus bnyak yg akan pindah kelain hati lhoo,4,"['aslinya', 'suka', 'banget', 'sma', 'game', 'ini', 'udah', 'maen', 'mulai', 'tp', 'kenapa', 'selalu', 'lag', 'padahal', 'hape', 'ram', 'gb', 'kecpatan', 'wifi', 'mbps', 'sinyal', 'bagus', 'tp', 'tiap', 'habis', 'update', 'selalu', 'dan', 'selalu', 'ngebug', 'ini', 'yg', 'salah', 'gamenya', 'apa', 'tangan', 'gw', 'yg', 'bikin', 'lag', 'padahal', 'klo', 'maen', 'game', 'lain', 'yg', 'lebih', 'berat', 'aman', 'saja', 'mohon', 'perhatiannya', 'ya', 'montoon', 'klo', 'masih', 'bgtu', 'terus', 'bnyak', 'yg', 'akan', 'pindah', 'kelain', 'hati', 'lhoo']",<FreqDist with 53 samples and 65 outcomes>,"['aslinya', 'suka', 'banget', 'sma', 'game', 'udah', 'maen', 'tp', 'lag', 'hape', 'ram', 'gb', 'kecpatan', 'wifi', 'mbps', 'sinyal', 'bagus', 'tp', 'habis', 'update', 'ngebug', 'salah', 'gamenya', 'tangan', 'gw', 'lag', 'maen', 'game', 'berat', 'aman', 'mohon', 'perhatiannya', 'montoon', 'bgtu', 'bnyak', 'pindah', 'kelain', 'hati', 'lhoo']","['asli', 'suka', 'banget', 'sma', 'game', 'udah', 'maen', 'tp', 'lag', 'hape', 'ram', 'gb', 'kecpatan', 'wifi', 'mbps', 'sinyal', 'bagus', 'tp', 'habis', 'update', 'ngebug', 'salah', 'gamenya', 'tangan', 'gw', 'lag', 'maen', 'game', 'berat', 'aman', 'mohon', 'perhati', 'montoon', 'bgtu', 'bnyak', 'pindah', 'lain', 'hati', 'lhoo']"
593,langsung intinya aja ya jadi sejujurnya ini game mlbb cakep ntah dari grafik dan laindan ini gamemlbb juga hebat sering collab dengan film anime bahkan membuat skin dengan style animeaspirant dgn hero layla angela fanny dan rubynamun sangat disayangkan terkadang skinhero yg dibuat oleh dev terkadang mirip atau memiliki kesamaan dgn game lainkurang kebihnya sampe pernah terkena kasus plagiatkasus riot saya harap sih moonton memiliki ide ide yg spektakuler dan kreatifthanks,4,"['langsung', 'intinya', 'aja', 'ya', 'jadi', 'sejujurnya', 'ini', 'game', 'mlbb', 'cakep', 'ntah', 'dari', 'grafik', 'dan', 'laindan', 'ini', 'gamemlbb', 'juga', 'hebat', 'sering', 'collab', 'dengan', 'film', 'anime', 'bahkan', 'membuat', 'skin', 'dengan', 'style', 'animeaspirant', 'dgn', 'hero', 'layla', 'angela', 'fanny', 'dan', 'rubynamun', 'sangat', 'disayangkan', 'terkadang', 'skinhero', 'yg', 'dibuat', 'oleh', 'dev', 'terkadang', 'mirip', 'atau', 'memiliki', 'kesamaan', 'dgn', 'game', 'lainkurang', 'kebihnya', 'sampe', 'pernah', 'terkena', 'kasus', 'plagiatkasus', 'riot', 'saya', 'harap', 'sih', 'moonton', 'memiliki', 'ide', 'ide', 'yg', 'spektakuler', 'dan', 'kreatifthanks']",<FreqDist with 61 samples and 71 outcomes>,"['langsung', 'intinya', 'sejujurnya', 'game', 'mlbb', 'cakep', 'ntah', 'grafik', 'laindan', 'gamemlbb', 'hebat', 'collab', 'film', 'anime', 'skin', 'style', 'animeaspirant', 'hero', 'layla', 'angela', 'fanny', 'rubynamun', 'disayangkan', 'terkadang', 'skinhero', 'dev', 'terkadang', 'memiliki', 'kesamaan', 'game', 'lainkurang', 'kebihnya', 'sampe', 'terkena', 'plagiatkasus', 'riot', 'harap', 'moonton', 'memiliki', 'ide', 'ide', 'spektakuler', 'kreatifthanks']","['langsung', 'inti', 'jujur', 'game', 'mlbb', 'cakep', 'ntah', 'grafik', 'laindan', 'gamemlbb', 'hebat', 'collab', 'film', 'anime', 'skin', 'style', 'animeaspirant', 'hero', 'layla', 'angela', 'fanny', 'rubynamun', 'sayang', 'terkadang', 'skinhero', 'dev', 'terkadang', 'milik', 'sama', 'game', 'lainkurang', 'kebihnya', 'sampe', 'kena', 'plagiatkasus', 'riot', 'harap', 'moonton', 'milik', 'ide', 'ide', 'spektakuler', 'kreatifthanks']"
594,game ini bagus sebenernya cuman jaringan server main selalu ngelag parah terutama waktu teamfight ping tinggiframedrop parah untuk update an selalu jumping jaringan tolong diperbaiki berikan keadilan dalam permainan beri hukuman yang pantas untuk player feed dan afk sistem machmaking sekarang sangat buruk untuk solo dan saya kecewa parah dengan match making dengan tim bodoh dan terkesan pilih kasih,4,"['game', 'ini', 'bagus', 'sebenernya', 'cuman', 'jaringan', 'server', 'main', 'selalu', 'ngelag', 'parah', 'terutama', 'waktu', 'teamfight', 'ping', 'tinggiframedrop', 'parah', 'untuk', 'update', 'an', 'selalu', 'jumping', 'jaringan', 'tolong', 'diperbaiki', 'berikan', 'keadilan', 'dalam', 'permainan', 'beri', 'hukuman', 'yang', 'pantas', 'untuk', 'player', 'feed', 'dan', 'afk', 'sistem', 'machmaking', 'sekarang', 'sangat', 'buruk', 'untuk', 'solo', 'dan', 'saya', 'kecewa', 'parah', 'dengan', 'match', 'making', 'dengan', 'tim', 'bodoh', 'dan', 'terkesan', 'pilih', 'kasih']",<FreqDist with 50 samples and 59 outcomes>,"['game', 'bagus', 'sebenernya', 'cuman', 'jaringan', 'server', 'main', 'ngelag', 'parah', 'teamfight', 'ping', 'tinggiframedrop', 'parah', 'update', 'an', 'jumping', 'jaringan', 'tolong', 'diperbaiki', 'keadilan', 'permainan', 'hukuman', 'player', 'feed', 'afk', 'sistem', 'machmaking', 'buruk', 'solo', 'kecewa', 'parah', 'match', 'making', 'tim', 'bodoh', 'terkesan', 'pilih', 'kasih']","['game', 'bagus', 'sebenernya', 'cuman', 'jaring', 'server', 'main', 'ngelag', 'parah', 'teamfight', 'ping', 'tinggiframedrop', 'parah', 'update', 'an', 'jumping', 'jaring', 'tolong', 'baik', 'adil', 'main', 'hukum', 'player', 'feed', 'afk', 'sistem', 'machmaking', 'buruk', 'solo', 'kecewa', 'parah', 'match', 'making', 'tim', 'bodoh', 'kes', 'pilih', 'kasih']"
595,maaf moonton saya tidak bermaksud berkata begitu sekali lagi maaf ya moonton dan teman sekalian yang tersinggung atas komentar saya game nya bagus kok cuman masih ada bug sedikit tentang hero nya sama map nya mohon di perbaiki ya deviloper,4,"['maaf', 'moonton', 'saya', 'tidak', 'bermaksud', 'berkata', 'begitu', 'sekali', 'lagi', 'maaf', 'ya', 'moonton', 'dan', 'teman', 'sekalian', 'yang', 'tersinggung', 'atas', 'komentar', 'saya', 'game', 'nya', 'bagus', 'kok', 'cuman', 'masih', 'ada', 'bug', 'sedikit', 'tentang', 'hero', 'nya', 'sama', 'map', 'nya', 'mohon', 'di', 'perbaiki', 'ya', 'deviloper']",<FreqDist with 34 samples and 40 outcomes>,"['maaf', 'moonton', 'maaf', 'moonton', 'teman', 'tersinggung', 'komentar', 'game', 'bagus', 'cuman', 'bug', 'hero', 'map', 'mohon', 'perbaiki', 'deviloper']","['maaf', 'moonton', 'maaf', 'moonton', 'teman', 'singgung', 'komentar', 'game', 'bagus', 'cuman', 'bug', 'hero', 'map', 'mohon', 'baik', 'deviloper']"
596,kepada admin mlbb yg terhormat saya selaku pemain game ingin menyampaikan keluhan saya karna saya sangat suka pada game ini sy slh satu org pelosok yg suka main gamedan mhon mengerti pak kualitas sinyal pelosok tidak bisakah sistem membaca sinyal yg di dpt dri pemain sehingga kami sering afk kredit skor habis pak blm lg laporan dri rekan satu tim saat kami afk karna sinyal tidak stabil mhon di perbaiki pak kami merasa di zholimi pak dengan laporan yg di acc sedangkan kami tdk berniat,4,"['kepada', 'admin', 'mlbb', 'yg', 'terhormat', 'saya', 'selaku', 'pemain', 'game', 'ingin', 'menyampaikan', 'keluhan', 'saya', 'karna', 'saya', 'sangat', 'suka', 'pada', 'game', 'ini', 'sy', 'slh', 'satu', 'org', 'pelosok', 'yg', 'suka', 'main', 'gamedan', 'mhon', 'mengerti', 'pak', 'kualitas', 'sinyal', 'pelosok', 'tidak', 'bisakah', 'sistem', 'membaca', 'sinyal', 'yg', 'di', 'dpt', 'dri', 'pemain', 'sehingga', 'kami', 'sering', 'afk', 'kredit', 'skor', 'habis', 'pak', 'blm', 'lg', 'laporan', 'dri', 'rekan', 'satu', 'tim', 'saat', 'kami', 'afk', 'karna', 'sinyal', 'tidak', 'stabil', 'mhon', 'di', 'perbaiki', 'pak', 'kami', 'merasa', 'di', 'zholimi', 'pak', 'dengan', 'laporan', 'yg', 'di', 'acc', 'sedangkan', 'kami', 'tdk', 'berniat']",<FreqDist with 58 samples and 85 outcomes>,"['admin', 'mlbb', 'terhormat', 'pemain', 'game', 'keluhan', 'karna', 'suka', 'game', 'sy', 'slh', 'org', 'pelosok', 'suka', 'main', 'gamedan', 'mhon', 'mengerti', 'kualitas', 'sinyal', 'pelosok', 'sistem', 'membaca', 'sinyal', 'dpt', 'dri', 'pemain', 'afk', 'kredit', 'skor', 'habis', 'blm', 'lg', 'laporan', 'dri', 'rekan', 'tim', 'afk', 'karna', 'sinyal', 'stabil', 'mhon', 'perbaiki', 'zholimi', 'laporan', 'acc', 'berniat']","['admin', 'mlbb', 'hormat', 'main', 'game', 'keluh', 'karna', 'suka', 'game', 'sy', 'slh', 'org', 'pelosok', 'suka', 'main', 'gamedan', 'mhon', 'erti', 'kualitas', 'sinyal', 'pelosok', 'sistem', 'baca', 'sinyal', 'dpt', 'dri', 'main', 'afk', 'kredit', 'skor', 'habis', 'blm', 'lg', 'lapor', 'dri', 'rekan', 'tim', 'afk', 'karna', 'sinyal', 'stabil', 'mhon', 'baik', 'zholimi', 'lapor', 'acc', 'niat']"
597,game nya bagus cuman ada bug ketika saya sedang menyelsaikan pertandingan dan ingin mulai pertandingan itu tiba tiba layar item malah login ulang itu kenapa dan satu lagi saya lagi nonton live stream di game mobilegends saya melihat ketikan menghina agama islam itu tidak baik tolong monton di perhatikan lagi para player mobilegends nya kalo ingin game ini tetap bagus mungkin itu saja terima kasih semoga di perbaiki lagi bug nya dan perhatikan lagi para player nya,4,"['game', 'nya', 'bagus', 'cuman', 'ada', 'bug', 'ketika', 'saya', 'sedang', 'menyelsaikan', 'pertandingan', 'dan', 'ingin', 'mulai', 'pertandingan', 'itu', 'tiba', 'tiba', 'layar', 'item', 'malah', 'login', 'ulang', 'itu', 'kenapa', 'dan', 'satu', 'lagi', 'saya', 'lagi', 'nonton', 'live', 'stream', 'di', 'game', 'mobilegends', 'saya', 'melihat', 'ketikan', 'menghina', 'agama', 'islam', 'itu', 'tidak', 'baik', 'tolong', 'monton', 'di', 'perhatikan', 'lagi', 'para', 'player', 'mobilegends', 'nya', 'kalo', 'ingin', 'game', 'ini', 'tetap', 'bagus', 'mungkin', 'itu', 'saja', 'terima', 'kasih', 'semoga', 'di', 'perbaiki', 'lagi', 'bug', 'nya', 'dan', 'perhatikan', 'lagi', 'para', 'player', 'nya']",<FreqDist with 50 samples and 77 outcomes>,"['game', 'bagus', 'cuman', 'bug', 'menyelsaikan', 'pertandingan', 'pertandingan', 'layar', 'item', 'login', 'ulang', 'nonton', 'live', 'stream', 'game', 'mobilegends', 'ketikan', 'menghina', 'agama', 'islam', 'tolong', 'monton', 'perhatikan', 'player', 'mobilegends', 'game', 'bagus', 'terima', 'kasih', 'semoga', 'perbaiki', 'bug', 'perhatikan', 'player']","['game', 'bagus', 'cuman', 'bug', 'menyelsaikan', 'tanding', 'tanding', 'layar', 'item', 'login', 'ulang', 'nonton', 'live', 'stream', 'game', 'mobilegends', 'keti', 'hina', 'agama', 'islam', 'tolong', 'monton', 'perhati', 'player', 'mobilegends', 'game', 'bagus', 'terima', 'kasih', 'moga', 'baik', 'bug', 'perhati', 'player']"
598,haii gamenya bagus tapi banyak player toxic yang buat saya ga nyaman sama player kayak begituan tapi gapapa karna gamenya cukup keren aku kasih bintang walaupun kalo main game sering mendapatkan sinyal yang jelek tetapi saya tidak pernah bosan memainkan game ini terima kasih montoon sudah membuat game bagus seperti ini ,4,"['haii', 'gamenya', 'bagus', 'tapi', 'banyak', 'player', 'toxic', 'yang', 'buat', 'saya', 'ga', 'nyaman', 'sama', 'player', 'kayak', 'begituan', 'tapi', 'gapapa', 'karna', 'gamenya', 'cukup', 'keren', 'aku', 'kasih', 'bintang', 'walaupun', 'kalo', 'main', 'game', 'sering', 'mendapatkan', 'sinyal', 'yang', 'jelek', 'tetapi', 'saya', 'tidak', 'pernah', 'bosan', 'memainkan', 'game', 'ini', 'terima', 'kasih', 'montoon', 'sudah', 'membuat', 'game', 'bagus', 'seperti', 'ini']",<FreqDist with 41 samples and 51 outcomes>,"['haii', 'gamenya', 'bagus', 'player', 'toxic', 'nyaman', 'player', 'kayak', 'begituan', 'gapapa', 'karna', 'gamenya', 'keren', 'kasih', 'bintang', 'main', 'game', 'sinyal', 'jelek', 'bosan', 'memainkan', 'game', 'terima', 'kasih', 'montoon', 'game', 'bagus']","['hai', 'gamenya', 'bagus', 'player', 'toxic', 'nyaman', 'player', 'kayak', 'begitu', 'gapapa', 'karna', 'gamenya', 'keren', 'kasih', 'bintang', 'main', 'game', 'sinyal', 'jelek', 'bosan', 'main', 'game', 'terima', 'kasih', 'montoon', 'game', 'bagus']"
599,dulu ya moontoon grafiknya udah oke terus game play nya juga bagus untuk jaringan di tingkatkan biar lancar trs sesekali di adakan mode yang lain lah gak cuma itu itu aja oke sekian dari saya,4,"['dulu', 'ya', 'moontoon', 'grafiknya', 'udah', 'oke', 'terus', 'game', 'play', 'nya', 'juga', 'bagus', 'untuk', 'jaringan', 'di', 'tingkatkan', 'biar', 'lancar', 'trs', 'sesekali', 'di', 'adakan', 'mode', 'yang', 'lain', 'lah', 'gak', 'cuma', 'itu', 'itu', 'aja', 'oke', 'sekian', 'dari', 'saya']",<FreqDist with 32 samples and 35 outcomes>,"['moontoon', 'grafiknya', 'udah', 'oke', 'game', 'play', 'bagus', 'jaringan', 'tingkatkan', 'lancar', 'trs', 'adakan', 'mode', 'oke', 'sekian']","['moontoon', 'grafik', 'udah', 'oke', 'game', 'play', 'bagus', 'jaring', 'tingkat', 'lancar', 'trs', 'adakan', 'mode', 'oke', 'sekian']"
600,gamenya sangat bagusgrafiknya juga baguskeren tapi tolong lah setiap udah di legend selalu ada season turun bisa dilihat naikin ke legend ajah udah susah banget malah diturunin lagi ini yang membuat saya menjadi epic abadidan di pembelian diamond pas itu saya coba beli diamond seharga emang masuk dan berhasil trus kenapa sekarang saya tidak bisa membeli diamond seharga ribu padahal saya sudah isi pulsa yang cukup buat beli dan sudah saya lebihkan buat pajaknya tapi cuma bisa yg,4,"['gamenya', 'sangat', 'bagusgrafiknya', 'juga', 'baguskeren', 'tapi', 'tolong', 'lah', 'setiap', 'udah', 'di', 'legend', 'selalu', 'ada', 'season', 'turun', 'bisa', 'dilihat', 'naikin', 'ke', 'legend', 'ajah', 'udah', 'susah', 'banget', 'malah', 'diturunin', 'lagi', 'ini', 'yang', 'membuat', 'saya', 'menjadi', 'epic', 'abadidan', 'di', 'pembelian', 'diamond', 'pas', 'itu', 'saya', 'coba', 'beli', 'diamond', 'seharga', 'emang', 'masuk', 'dan', 'berhasil', 'trus', 'kenapa', 'sekarang', 'saya', 'tidak', 'bisa', 'membeli', 'diamond', 'seharga', 'ribu', 'padahal', 'saya', 'sudah', 'isi', 'pulsa', 'yang', 'cukup', 'buat', 'beli', 'dan', 'sudah', 'saya', 'lebihkan', 'buat', 'pajaknya', 'tapi', 'cuma', 'bisa', 'yg']",<FreqDist with 60 samples and 78 outcomes>,"['gamenya', 'bagusgrafiknya', 'baguskeren', 'tolong', 'udah', 'legend', 'season', 'turun', 'naikin', 'legend', 'ajah', 'udah', 'susah', 'banget', 'diturunin', 'epic', 'abadidan', 'pembelian', 'diamond', 'pas', 'coba', 'beli', 'diamond', 'seharga', 'emang', 'masuk', 'berhasil', 'trus', 'membeli', 'diamond', 'seharga', 'ribu', 'isi', 'pulsa', 'beli', 'lebihkan', 'pajaknya']","['gamenya', 'bagusgrafiknya', 'baguskeren', 'tolong', 'udah', 'legend', 'season', 'turun', 'naikin', 'legend', 'ajah', 'udah', 'susah', 'banget', 'diturunin', 'epic', 'abadidan', 'beli', 'diamond', 'pas', 'coba', 'beli', 'diamond', 'harga', 'emang', 'masuk', 'hasil', 'trus', 'beli', 'diamond', 'harga', 'ribu', 'isi', 'pulsa', 'beli', 'lebih', 'pajak']"
601,permisi saya player mlbb minta maaf sebelumnya knp kalo saya bermain di mode clasic selalu kalah bukan berarti saya nub saya selalu mendapatkan tim yang lebih rendah dari saya dan selalu mendapatkan musuh yang hebat saya bermain berkali dan terus menerus kalah tidak ada peluang untuk menang saya jadi ragu untuk bermain di mode rank saya sangat menyesal,4,"['permisi', 'saya', 'player', 'mlbb', 'minta', 'maaf', 'sebelumnya', 'knp', 'kalo', 'saya', 'bermain', 'di', 'mode', 'clasic', 'selalu', 'kalah', 'bukan', 'berarti', 'saya', 'nub', 'saya', 'selalu', 'mendapatkan', 'tim', 'yang', 'lebih', 'rendah', 'dari', 'saya', 'dan', 'selalu', 'mendapatkan', 'musuh', 'yang', 'hebat', 'saya', 'bermain', 'berkali', 'dan', 'terus', 'menerus', 'kalah', 'tidak', 'ada', 'peluang', 'untuk', 'menang', 'saya', 'jadi', 'ragu', 'untuk', 'bermain', 'di', 'mode', 'rank', 'saya', 'sangat', 'menyesal']",<FreqDist with 40 samples and 58 outcomes>,"['permisi', 'player', 'mlbb', 'maaf', 'knp', 'bermain', 'mode', 'clasic', 'kalah', 'nub', 'tim', 'rendah', 'musuh', 'hebat', 'bermain', 'berkali', 'menerus', 'kalah', 'peluang', 'menang', 'ragu', 'bermain', 'mode', 'rank', 'menyesal']","['permisi', 'player', 'mlbb', 'maaf', 'knp', 'main', 'mode', 'clasic', 'kalah', 'nub', 'tim', 'rendah', 'musuh', 'hebat', 'main', 'kali', 'terus', 'kalah', 'peluang', 'menang', 'ragu', 'main', 'mode', 'rank', 'sesal']"
602,gw naikin bintang krn sudah sedikit sesuai dengan harapan gw dan juga masih ada kekurangan itu tim lebih di seimbangin lagi donk ya masa seminggu dapat random ga suka ngebantu war mulu kalah terus kan jadinya gimana sih,4,"['gw', 'naikin', 'bintang', 'krn', 'sudah', 'sedikit', 'sesuai', 'dengan', 'harapan', 'gw', 'dan', 'juga', 'masih', 'ada', 'kekurangan', 'itu', 'tim', 'lebih', 'di', 'seimbangin', 'lagi', 'donk', 'ya', 'masa', 'seminggu', 'dapat', 'random', 'ga', 'suka', 'ngebantu', 'war', 'mulu', 'kalah', 'terus', 'kan', 'jadinya', 'gimana', 'sih']",<FreqDist with 37 samples and 38 outcomes>,"['gw', 'naikin', 'bintang', 'sesuai', 'harapan', 'gw', 'kekurangan', 'tim', 'seimbangin', 'donk', 'seminggu', 'random', 'suka', 'ngebantu', 'war', 'mulu', 'kalah', 'gimana']","['gw', 'naikin', 'bintang', 'sesuai', 'harap', 'gw', 'kurang', 'tim', 'seimbangin', 'donk', 'minggu', 'random', 'suka', 'ngebantu', 'war', 'mulu', 'kalah', 'gimana']"
603,buat moonton ini gimana ya kok gak bisa login ngestuck di game loading toolong lahh di perbaiki gak mungkin saya harus hapus game nya kan sayang saya udah top up tolong di perbaiki karena banyak orang yang seperti saya gak bisa login kalau gak di bales dan gak ada penjelasaan untuk beberapa hari terpaksa dan berat hati saya harus uninstal game nya,4,"['buat', 'moonton', 'ini', 'gimana', 'ya', 'kok', 'gak', 'bisa', 'login', 'ngestuck', 'di', 'game', 'loading', 'toolong', 'lahh', 'di', 'perbaiki', 'gak', 'mungkin', 'saya', 'harus', 'hapus', 'game', 'nya', 'kan', 'sayang', 'saya', 'udah', 'top', 'up', 'tolong', 'di', 'perbaiki', 'karena', 'banyak', 'orang', 'yang', 'seperti', 'saya', 'gak', 'bisa', 'login', 'kalau', 'gak', 'di', 'bales', 'dan', 'gak', 'ada', 'penjelasaan', 'untuk', 'beberapa', 'hari', 'terpaksa', 'dan', 'berat', 'hati', 'saya', 'harus', 'uninstal', 'game', 'nya']",<FreqDist with 44 samples and 62 outcomes>,"['moonton', 'gimana', 'login', 'ngestuck', 'game', 'loading', 'toolong', 'lahh', 'perbaiki', 'hapus', 'game', 'sayang', 'udah', 'top', 'up', 'tolong', 'perbaiki', 'orang', 'login', 'bales', 'penjelasaan', 'terpaksa', 'berat', 'hati', 'uninstal', 'game']","['moonton', 'gimana', 'login', 'ngestuck', 'game', 'loading', 'toolong', 'lahh', 'baik', 'hapus', 'game', 'sayang', 'udah', 'top', 'up', 'tolong', 'baik', 'orang', 'login', 'bales', 'jasa', 'paksa', 'berat', 'hati', 'uninstal', 'game']"
604,sangat bagus cuma bagi saya ukuran penyimpanan nya semakin lama semakin besar jadi hp hp yang ram nya makin ngelag saya harap pihak moonton bisa mengerti bagi player player yang hp nya mungkin agak lag karena ukuran penyimpanan yang terlalu besar,4,"['sangat', 'bagus', 'cuma', 'bagi', 'saya', 'ukuran', 'penyimpanan', 'nya', 'semakin', 'lama', 'semakin', 'besar', 'jadi', 'hp', 'hp', 'yang', 'ram', 'nya', 'makin', 'ngelag', 'saya', 'harap', 'pihak', 'moonton', 'bisa', 'mengerti', 'bagi', 'player', 'player', 'yang', 'hp', 'nya', 'mungkin', 'agak', 'lag', 'karena', 'ukuran', 'penyimpanan', 'yang', 'terlalu', 'besar']",<FreqDist with 28 samples and 41 outcomes>,"['bagus', 'ukuran', 'penyimpanan', 'hp', 'hp', 'ram', 'ngelag', 'harap', 'moonton', 'mengerti', 'player', 'player', 'hp', 'lag', 'ukuran', 'penyimpanan']","['bagus', 'ukur', 'simpan', 'hp', 'hp', 'ram', 'ngelag', 'harap', 'moonton', 'erti', 'player', 'player', 'hp', 'lag', 'ukur', 'simpan']"
